Image,Predicted Bbox,Confidence,Ground Truth Bbox,IoU
2150,"(295, 401, 651, 453)",0.7324543,"[309, 272, 636, 317]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[295, 458, 480, 515]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[0, 157, 220, 188]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[0, 471, 180, 517]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[305, 323, 472, 384]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[489, 456, 615, 517]",0.0
2150,"(295, 401, 651, 453)",0.7324543,"[295, 401, 649, 456]",0.9404311842239705
2150,"(694, 579, 774, 600)",0.5274215,"[309, 272, 636, 317]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[295, 458, 480, 515]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[0, 157, 220, 188]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[0, 471, 180, 517]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[305, 323, 472, 384]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[489, 456, 615, 517]",0.0
2150,"(694, 579, 774, 600)",0.5274215,"[295, 401, 649, 456]",0.0
2151,"(711, 256, 882, 312)",0.8758214,"[539, 94, 818, 151]",0.0
2151,"(711, 256, 882, 312)",0.8758214,"[417, 230, 676, 286]",0.0
2151,"(711, 256, 882, 312)",0.8758214,"[707, 256, 884, 314]",0.9327878433664524
2151,"(711, 256, 882, 312)",0.8758214,"[254, 234, 386, 281]",0.0
2151,"(539, 91, 817, 150)",0.87054247,"[539, 94, 818, 151]",0.9301547469677959
2151,"(539, 91, 817, 150)",0.87054247,"[417, 230, 676, 286]",0.0
2151,"(539, 91, 817, 150)",0.87054247,"[707, 256, 884, 314]",0.0
2151,"(539, 91, 817, 150)",0.87054247,"[254, 234, 386, 281]",0.0
2151,"(443, 230, 676, 285)",0.82797337,"[539, 94, 818, 151]",0.0
2151,"(443, 230, 676, 285)",0.82797337,"[417, 230, 676, 286]",0.8835493656922229
2151,"(443, 230, 676, 285)",0.82797337,"[707, 256, 884, 314]",0.0
2151,"(443, 230, 676, 285)",0.82797337,"[254, 234, 386, 281]",0.0
2151,"(0, 214, 95, 309)",0.6685471,"[539, 94, 818, 151]",0.0
2151,"(0, 214, 95, 309)",0.6685471,"[417, 230, 676, 286]",0.0
2151,"(0, 214, 95, 309)",0.6685471,"[707, 256, 884, 314]",0.0
2151,"(0, 214, 95, 309)",0.6685471,"[254, 234, 386, 281]",0.0
2151,"(785, 571, 866, 598)",0.5975181,"[539, 94, 818, 151]",0.0
2151,"(785, 571, 866, 598)",0.5975181,"[417, 230, 676, 286]",0.0
2151,"(785, 571, 866, 598)",0.5975181,"[707, 256, 884, 314]",0.0
2151,"(785, 571, 866, 598)",0.5975181,"[254, 234, 386, 281]",0.0
2151,"(870, 228, 980, 249)",0.40815693,"[539, 94, 818, 151]",0.0
2151,"(870, 228, 980, 249)",0.40815693,"[417, 230, 676, 286]",0.0
2151,"(870, 228, 980, 249)",0.40815693,"[707, 256, 884, 314]",0.0
2151,"(870, 228, 980, 249)",0.40815693,"[254, 234, 386, 281]",0.0
2171,"(672, 306, 805, 342)",0.82465494,"[351, 55, 705, 216]",0.0
2171,"(187, 304, 486, 350)",0.8018757,"[351, 55, 705, 216]",0.0
2171,"(354, 58, 704, 209)",0.7583826,"[351, 55, 705, 216]",0.9272905919921395
2171,"(62, 14, 355, 177)",0.6749484,"[351, 55, 705, 216]",0.004680381719656644
2171,"(509, 201, 778, 268)",0.5329545,"[351, 55, 705, 216]",0.040789711003510136
2171,"(119, 165, 336, 233)",0.46171898,"[351, 55, 705, 216]",0.0
2171,"(28, 307, 94, 392)",0.39223444,"[351, 55, 705, 216]",0.0
2171,"(781, 228, 938, 286)",0.39072883,"[351, 55, 705, 216]",0.0
2177,"(299, 185, 559, 233)",0.8305122,"[294, 181, 565, 240]",0.7805366189255113
2177,"(0, 224, 84, 261)",0.8027942,"[294, 181, 565, 240]",0.0
2177,"(847, 246, 893, 266)",0.5577588,"[294, 181, 565, 240]",0.0
2177,"(528, 563, 610, 589)",0.44236383,"[294, 181, 565, 240]",0.0
2177,"(937, 223, 999, 276)",0.39727485,"[294, 181, 565, 240]",0.0
2183,"(389, 361, 552, 415)",0.88749707,"[385, 359, 555, 417]",0.8926977687626775
2185,"(383, 284, 634, 321)",0.81419873,"[378, 280, 635, 322]",0.8603853992959052
2185,"(722, 573, 801, 596)",0.73556006,"[378, 280, 635, 322]",0.0
2185,"(43, 290, 163, 326)",0.72661406,"[378, 280, 635, 322]",0.0
2185,"(715, 271, 830, 302)",0.71204823,"[378, 280, 635, 322]",0.0
2185,"(144, 242, 295, 284)",0.71089965,"[378, 280, 635, 322]",0.0
2185,"(432, 127, 662, 162)",0.69057477,"[378, 280, 635, 322]",0.0
2185,"(481, 237, 669, 286)",0.6265518,"[378, 280, 635, 322]",0.04842259721203228
2188,"(41, 241, 210, 268)",0.8096568,"[405, 155, 606, 200]",0.0
2188,"(405, 159, 608, 198)",0.7675037,"[405, 155, 606, 200]",0.8592568234133509
2188,"(371, 102, 608, 136)",0.7444124,"[405, 155, 606, 200]",0.0
2188,"(437, 135, 517, 160)",0.620978,"[405, 155, 606, 200]",0.03757632691404415
2188,"(708, 579, 793, 599)",0.39745766,"[405, 155, 606, 200]",0.0
2195,"(609, 172, 926, 223)",0.86038816,"[605, 176, 925, 225]",0.8739040894380701
2195,"(305, 140, 486, 188)",0.85258615,"[605, 176, 925, 225]",0.0
2195,"(114, 179, 236, 213)",0.8303101,"[605, 176, 925, 225]",0.0
2195,"(496, 258, 604, 304)",0.78339607,"[605, 176, 925, 225]",0.0
2195,"(2, 217, 143, 250)",0.78145146,"[605, 176, 925, 225]",0.0
2195,"(356, 256, 473, 303)",0.77124363,"[605, 176, 925, 225]",0.0
2195,"(183, 243, 306, 277)",0.75201833,"[605, 176, 925, 225]",0.0
2195,"(72, 249, 131, 281)",0.7152443,"[605, 176, 925, 225]",0.0
2195,"(311, 34, 490, 78)",0.7117195,"[605, 176, 925, 225]",0.0
2195,"(747, 235, 890, 275)",0.6941229,"[605, 176, 925, 225]",0.0
2195,"(942, 270, 1000, 305)",0.62375474,"[605, 176, 925, 225]",0.0
2195,"(132, 243, 184, 278)",0.606131,"[605, 176, 925, 225]",0.0
2195,"(730, 281, 934, 309)",0.48170194,"[605, 176, 925, 225]",0.0
2195,"(0, 271, 62, 299)",0.46354905,"[605, 176, 925, 225]",0.0
2195,"(221, 217, 283, 243)",0.4569528,"[605, 176, 925, 225]",0.0
2195,"(617, 232, 705, 271)",0.42479083,"[605, 176, 925, 225]",0.0
2201,"(378, 130, 524, 189)",0.8749006,"[889, 122, 1000, 181]",0.0
2201,"(378, 130, 524, 189)",0.8749006,"[377, 126, 528, 190]",0.8913493377483444
2201,"(378, 130, 524, 189)",0.8749006,"[182, 139, 314, 201]",0.0
2201,"(378, 130, 524, 189)",0.8749006,"[310, 149, 370, 198]",0.0
2201,"(378, 130, 524, 189)",0.8749006,"[556, 157, 864, 228]",0.0
2201,"(183, 145, 314, 197)",0.8700634,"[889, 122, 1000, 181]",0.0
2201,"(183, 145, 314, 197)",0.8700634,"[377, 126, 528, 190]",0.0
2201,"(183, 145, 314, 197)",0.8700634,"[182, 139, 314, 201]",0.832355816226784
2201,"(183, 145, 314, 197)",0.8700634,"[310, 149, 370, 198]",0.0200836820083682
2201,"(183, 145, 314, 197)",0.8700634,"[556, 157, 864, 228]",0.0
2201,"(564, 165, 856, 213)",0.8529046,"[889, 122, 1000, 181]",0.0
2201,"(564, 165, 856, 213)",0.8529046,"[377, 126, 528, 190]",0.0
2201,"(564, 165, 856, 213)",0.8529046,"[182, 139, 314, 201]",0.0
2201,"(564, 165, 856, 213)",0.8529046,"[310, 149, 370, 198]",0.0
2201,"(564, 165, 856, 213)",0.8529046,"[556, 157, 864, 228]",0.6409365282604719
2201,"(895, 126, 999, 178)",0.77553046,"[889, 122, 1000, 181]",0.8257749274698427
2201,"(895, 126, 999, 178)",0.77553046,"[377, 126, 528, 190]",0.0
2201,"(895, 126, 999, 178)",0.77553046,"[182, 139, 314, 201]",0.0
2201,"(895, 126, 999, 178)",0.77553046,"[310, 149, 370, 198]",0.0
2201,"(895, 126, 999, 178)",0.77553046,"[556, 157, 864, 228]",0.0
2201,"(112, 164, 181, 201)",0.6257767,"[889, 122, 1000, 181]",0.0
2201,"(112, 164, 181, 201)",0.6257767,"[377, 126, 528, 190]",0.0
2201,"(112, 164, 181, 201)",0.6257767,"[182, 139, 314, 201]",0.0
2201,"(112, 164, 181, 201)",0.6257767,"[310, 149, 370, 198]",0.0
2201,"(112, 164, 181, 201)",0.6257767,"[556, 157, 864, 228]",0.0
2201,"(314, 153, 370, 196)",0.5369954,"[889, 122, 1000, 181]",0.0
2201,"(314, 153, 370, 196)",0.5369954,"[377, 126, 528, 190]",0.0
2201,"(314, 153, 370, 196)",0.5369954,"[182, 139, 314, 201]",0.0
2201,"(314, 153, 370, 196)",0.5369954,"[310, 149, 370, 198]",0.819047619047619
2201,"(314, 153, 370, 196)",0.5369954,"[556, 157, 864, 228]",0.0
2201,"(63, 164, 114, 199)",0.4968081,"[889, 122, 1000, 181]",0.0
2201,"(63, 164, 114, 199)",0.4968081,"[377, 126, 528, 190]",0.0
2201,"(63, 164, 114, 199)",0.4968081,"[182, 139, 314, 201]",0.0
2201,"(63, 164, 114, 199)",0.4968081,"[310, 149, 370, 198]",0.0
2201,"(63, 164, 114, 199)",0.4968081,"[556, 157, 864, 228]",0.0
2201,"(0, 174, 18, 206)",0.42408147,"[889, 122, 1000, 181]",0.0
2201,"(0, 174, 18, 206)",0.42408147,"[377, 126, 528, 190]",0.0
2201,"(0, 174, 18, 206)",0.42408147,"[182, 139, 314, 201]",0.0
2201,"(0, 174, 18, 206)",0.42408147,"[310, 149, 370, 198]",0.0
2201,"(0, 174, 18, 206)",0.42408147,"[556, 157, 864, 228]",0.0
2209,"(366, 92, 584, 227)",0.7746233,"[54, 90, 974, 252]",0.19746376811594202
2209,"(54, 89, 366, 240)",0.6954195,"[54, 90, 974, 252]",0.31335368793186563
2209,"(581, 96, 962, 228)",0.48280308,"[54, 90, 974, 252]",0.33743961352657004
22101861_06,"(437, 264, 979, 488)",0.7945149,"[238, 282, 979, 492]",0.6751811134090442
22101861_06,"(0, 316, 221, 503)",0.7326471,"[238, 282, 979, 492]",0.0
22101861_09,"(816, 318, 1350, 435)",0.6815372,"[41, 300, 1333, 443]",0.32391228680821443
22101861_09,"(42, 332, 553, 451)",0.581884,"[41, 300, 1333, 443]",0.3003590264980619
22101861_26,"(983, 628, 1633, 748)",0.6464448,"[185, 175, 1574, 551]",0.0
22101861_26,"(930, 176, 1579, 474)",0.52948225,"[185, 175, 1574, 551]",0.3664162946726898
22101861_26,"(110, 623, 750, 749)",0.4519804,"[185, 175, 1574, 551]",0.0
22101861_29,"(744, 312, 1060, 441)",0.7877015,"[189, 270, 645, 463]",0.0
22101861_29,"(744, 312, 1060, 441)",0.7877015,"[737, 310, 1072, 451]",0.8630041282946967
22101861_29,"(744, 312, 1060, 441)",0.7877015,"[188, 471, 673, 587]",0.0
22101861_29,"(186, 272, 649, 467)",0.7589467,"[189, 270, 645, 463]",0.955031415507089
22101861_29,"(186, 272, 649, 467)",0.7589467,"[737, 310, 1072, 451]",0.0
22101861_29,"(186, 272, 649, 467)",0.7589467,"[188, 471, 673, 587]",0.0
22101861_29,"(257, 508, 677, 587)",0.60495836,"[189, 270, 645, 463]",0.0
22101861_29,"(257, 508, 677, 587)",0.60495836,"[737, 310, 1072, 451]",0.0
22101861_29,"(257, 508, 677, 587)",0.60495836,"[188, 471, 673, 587]",0.5808823529411765
22141027_07,"(537, 1088, 779, 1152)",0.771037,"[332, 414, 1475, 732]",0.0
22141027_07,"(640, 460, 1419, 616)",0.57045543,"[332, 414, 1475, 732]",0.33434028293633106
22141027_14,"(296, 560, 668, 678)",0.8578179,"[291, 559, 672, 674]",0.9360969472220383
22141027_14,"(296, 560, 668, 678)",0.8578179,"[787, 552, 1122, 668]",0.0
22141027_14,"(296, 560, 668, 678)",0.8578179,"[1111, 551, 1453, 668]",0.0
22141027_14,"(785, 554, 1117, 663)",0.85511184,"[291, 559, 672, 674]",0.0
22141027_14,"(785, 554, 1117, 663)",0.85511184,"[787, 552, 1122, 668]",0.9204667587901121
22141027_14,"(785, 554, 1117, 663)",0.85511184,"[1111, 551, 1453, 668]",0.00865674802774395
22141027_14,"(1112, 551, 1447, 662)",0.7584224,"[291, 559, 672, 674]",0.0
22141027_14,"(1112, 551, 1447, 662)",0.7584224,"[787, 552, 1122, 668]",0.014677430115417974
22141027_14,"(1112, 551, 1447, 662)",0.7584224,"[1111, 551, 1453, 668]",0.9292997450892188
22141027_17,"(161, 445, 715, 643)",0.874014,"[960, 536, 1327, 665]",0.0
22141027_17,"(161, 445, 715, 643)",0.874014,"[145, 439, 722, 640]",0.9183179047764772
22141027_17,"(956, 553, 1325, 657)",0.83541465,"[960, 536, 1327, 665]",0.7948240122280618
22141027_17,"(956, 553, 1325, 657)",0.83541465,"[145, 439, 722, 640]",0.0
22141027_17,"(976, 675, 1324, 722)",0.4664453,"[960, 536, 1327, 665]",0.0
22141027_17,"(976, 675, 1324, 722)",0.4664453,"[145, 439, 722, 640]",0.0
22141027_19,"(901, 587, 1368, 716)",0.85566515,"[889, 587, 1370, 719]",0.9488281988281988
22141027_19,"(484, 531, 735, 612)",0.6747999,"[889, 587, 1370, 719]",0.0
22141027_19,"(1426, 673, 1999, 720)",0.45443487,"[889, 587, 1370, 719]",0.0
22141027_30,"(1119, 450, 1449, 606)",0.81122166,"[507, 482, 1090, 674]",0.0
22141027_30,"(1119, 450, 1449, 606)",0.81122166,"[543, 357, 1064, 512]",0.0
22141027_30,"(485, 478, 1082, 662)",0.53779745,"[507, 482, 1090, 674]",0.8750126813432079
22141027_30,"(485, 478, 1082, 662)",0.53779745,"[543, 357, 1064, 512]",0.10245880304704175
22141027_30,"(1346, 1063, 1632, 1199)",0.48058674,"[507, 482, 1090, 674]",0.0
22141027_30,"(1346, 1063, 1632, 1199)",0.48058674,"[543, 357, 1064, 512]",0.0
2237,"(265, 280, 413, 332)",0.82627374,"[7, 307, 102, 338]",0.0
2237,"(265, 280, 413, 332)",0.82627374,"[416, 293, 604, 348]",0.0
2237,"(265, 280, 413, 332)",0.82627374,"[260, 275, 420, 334]",0.8152542372881356
2237,"(265, 280, 413, 332)",0.82627374,"[99, 306, 260, 342]",0.0
2237,"(417, 298, 601, 338)",0.8118947,"[7, 307, 102, 338]",0.0
2237,"(417, 298, 601, 338)",0.8118947,"[416, 293, 604, 348]",0.7117988394584139
2237,"(417, 298, 601, 338)",0.8118947,"[260, 275, 420, 334]",0.006470165348670022
2237,"(417, 298, 601, 338)",0.8118947,"[99, 306, 260, 342]",0.0
2237,"(536, 576, 621, 600)",0.51051843,"[7, 307, 102, 338]",0.0
2237,"(536, 576, 621, 600)",0.51051843,"[416, 293, 604, 348]",0.0
2237,"(536, 576, 621, 600)",0.51051843,"[260, 275, 420, 334]",0.0
2237,"(536, 576, 621, 600)",0.51051843,"[99, 306, 260, 342]",0.0
2237,"(10, 308, 159, 339)",0.4312925,"[7, 307, 102, 338]",0.5745212323064113
2237,"(10, 308, 159, 339)",0.4312925,"[416, 293, 604, 348]",0.0
2237,"(10, 308, 159, 339)",0.4312925,"[260, 275, 420, 334]",0.0
2237,"(10, 308, 159, 339)",0.4312925,"[99, 306, 260, 342]",0.217416715371128
2238,"(392, 155, 606, 192)",0.8548378,"[389, 150, 612, 196]",0.7718853577695457
2238,"(529, 564, 611, 589)",0.7862479,"[389, 150, 612, 196]",0.0
2239,"(305, 287, 693, 332)",0.7457746,"[173, 275, 711, 340]",0.4992851015155848
2239,"(305, 287, 693, 332)",0.7457746,"[348, 438, 676, 472]",0.0
2239,"(0, 413, 109, 459)",0.694604,"[173, 275, 711, 340]",0.0
2239,"(0, 413, 109, 459)",0.694604,"[348, 438, 676, 472]",0.0
2239,"(348, 444, 670, 469)",0.5393661,"[173, 275, 711, 340]",0.0
2239,"(348, 444, 670, 469)",0.5393661,"[348, 438, 676, 472]",0.7218436154949784
2239,"(964, 413, 999, 458)",0.48100954,"[173, 275, 711, 340]",0.0
2239,"(964, 413, 999, 458)",0.48100954,"[348, 438, 676, 472]",0.0
2239,"(721, 573, 803, 596)",0.4265038,"[173, 275, 711, 340]",0.0
2239,"(721, 573, 803, 596)",0.4265038,"[348, 438, 676, 472]",0.0
23241084_21,"(550, 214, 696, 266)",0.86971515,"[547, 217, 694, 264]",0.8752101383680331
23241084_21,"(550, 214, 696, 266)",0.86971515,"[383, 221, 516, 269]",0.0
23241084_21,"(550, 214, 696, 266)",0.86971515,"[420, 79, 650, 128]",0.0
23241084_21,"(550, 214, 696, 266)",0.86971515,"[656, 275, 710, 325]",0.0
23241084_21,"(706, 266, 889, 309)",0.8180227,"[547, 217, 694, 264]",0.0
23241084_21,"(706, 266, 889, 309)",0.8180227,"[383, 221, 516, 269]",0.0
23241084_21,"(706, 266, 889, 309)",0.8180227,"[420, 79, 650, 128]",0.0
23241084_21,"(706, 266, 889, 309)",0.8180227,"[656, 275, 710, 325]",0.013035560241541263
23241084_21,"(422, 77, 649, 126)",0.80752707,"[547, 217, 694, 264]",0.0
23241084_21,"(422, 77, 649, 126)",0.80752707,"[383, 221, 516, 269]",0.0
23241084_21,"(422, 77, 649, 126)",0.80752707,"[420, 79, 650, 128]",0.910013647219379
23241084_21,"(422, 77, 649, 126)",0.80752707,"[656, 275, 710, 325]",0.0
23241084_21,"(155, 126, 344, 248)",0.69566685,"[547, 217, 694, 264]",0.0
23241084_21,"(155, 126, 344, 248)",0.69566685,"[383, 221, 516, 269]",0.0
23241084_21,"(155, 126, 344, 248)",0.69566685,"[420, 79, 650, 128]",0.0
23241084_21,"(155, 126, 344, 248)",0.69566685,"[656, 275, 710, 325]",0.0
23241084_21,"(387, 269, 512, 298)",0.67937547,"[547, 217, 694, 264]",0.0
23241084_21,"(387, 269, 512, 298)",0.67937547,"[383, 221, 516, 269]",0.0
23241084_21,"(387, 269, 512, 298)",0.67937547,"[420, 79, 650, 128]",0.0
23241084_21,"(387, 269, 512, 298)",0.67937547,"[656, 275, 710, 325]",0.0
23241084_21,"(385, 221, 514, 272)",0.55605495,"[547, 217, 694, 264]",0.0
23241084_21,"(385, 221, 514, 272)",0.55605495,"[383, 221, 516, 269]",0.9144882587505538
23241084_21,"(385, 221, 514, 272)",0.55605495,"[420, 79, 650, 128]",0.0
23241084_21,"(385, 221, 514, 272)",0.55605495,"[656, 275, 710, 325]",0.0
23241084_21,"(886, 270, 933, 312)",0.43861058,"[547, 217, 694, 264]",0.0
23241084_21,"(886, 270, 933, 312)",0.43861058,"[383, 221, 516, 269]",0.0
23241084_21,"(886, 270, 933, 312)",0.43861058,"[420, 79, 650, 128]",0.0
23241084_21,"(886, 270, 933, 312)",0.43861058,"[656, 275, 710, 325]",0.0
23241084_21,"(936, 252, 1000, 301)",0.40768662,"[547, 217, 694, 264]",0.0
23241084_21,"(936, 252, 1000, 301)",0.40768662,"[383, 221, 516, 269]",0.0
23241084_21,"(936, 252, 1000, 301)",0.40768662,"[420, 79, 650, 128]",0.0
23241084_21,"(936, 252, 1000, 301)",0.40768662,"[656, 275, 710, 325]",0.0
23241084_23,"(206, 184, 570, 270)",0.75633717,"[202, 182, 671, 271]",0.7499580747945664
23241084_30,"(387, 947, 1147, 1204)",0.69077134,"[441, 49, 1869, 486]",0.0
23241084_30,"(387, 947, 1147, 1204)",0.69077134,"[2244, 258, 2455, 488]",0.0
23241084_30,"(387, 947, 1147, 1204)",0.69077134,"[1907, 314, 2122, 550]",0.0
23241084_30,"(1894, 308, 2119, 546)",0.65747917,"[441, 49, 1869, 486]",0.0
23241084_30,"(1894, 308, 2119, 546)",0.65747917,"[2244, 258, 2455, 488]",0.0
23241084_30,"(1894, 308, 2119, 546)",0.65747917,"[1907, 314, 2122, 550]",0.8925343882698799
23241084_30,"(2209, 233, 2449, 474)",0.58625174,"[441, 49, 1869, 486]",0.0
23241084_30,"(2209, 233, 2449, 474)",0.58625174,"[2244, 258, 2455, 488]",0.713158318569818
23241084_30,"(2209, 233, 2449, 474)",0.58625174,"[1907, 314, 2122, 550]",0.0
23241084_30,"(471, 98, 1468, 456)",0.5527096,"[441, 49, 1869, 486]",0.5719637969604318
23241084_30,"(471, 98, 1468, 456)",0.5527096,"[2244, 258, 2455, 488]",0.0
23241084_30,"(471, 98, 1468, 456)",0.5527096,"[1907, 314, 2122, 550]",0.0
23241084_30,"(805, 153, 1879, 524)",0.5140999,"[441, 49, 1869, 486]",0.5302658872336413
23241084_30,"(805, 153, 1879, 524)",0.5140999,"[2244, 258, 2455, 488]",0.0
23241084_30,"(805, 153, 1879, 524)",0.5140999,"[1907, 314, 2122, 550]",0.0
23241084_53,"(123, 113, 473, 210)",0.83199227,"[111, 112, 470, 213]",0.9209028727770178
23241084_53,"(123, 113, 473, 210)",0.83199227,"[470, 111, 719, 214]",0.004906754797153745
23241084_53,"(123, 113, 473, 210)",0.83199227,"[727, 118, 967, 227]",0.0
23241084_53,"(123, 113, 473, 210)",0.83199227,"[0, 111, 110, 214]",0.0
23241084_53,"(469, 121, 723, 214)",0.7183018,"[111, 112, 470, 213]",0.001538744585124354
23241084_53,"(469, 121, 723, 214)",0.7183018,"[470, 111, 719, 214]",0.8868336397058824
23241084_53,"(469, 121, 723, 214)",0.7183018,"[727, 118, 967, 227]",0.0
23241084_53,"(469, 121, 723, 214)",0.7183018,"[0, 111, 110, 214]",0.0
23241084_53,"(622, 121, 970, 216)",0.62570083,"[111, 112, 470, 213]",0.0
23241084_53,"(622, 121, 970, 216)",0.62570083,"[470, 111, 719, 214]",0.18156019804371454
23241084_53,"(622, 121, 970, 216)",0.62570083,"[727, 118, 967, 227]",0.6260296540362438
23241084_53,"(622, 121, 970, 216)",0.62570083,"[0, 111, 110, 214]",0.0
23241084_53,"(209, 280, 280, 313)",0.43663988,"[111, 112, 470, 213]",0.0
23241084_53,"(209, 280, 280, 313)",0.43663988,"[470, 111, 719, 214]",0.0
23241084_53,"(209, 280, 280, 313)",0.43663988,"[727, 118, 967, 227]",0.0
23241084_53,"(209, 280, 280, 313)",0.43663988,"[0, 111, 110, 214]",0.0
23241084_55,"(186, 252, 501, 323)",0.86251366,"[189, 248, 506, 327]",0.8770985112448527
23241084_55,"(186, 252, 501, 323)",0.86251366,"[828, 257, 990, 318]",0.0
23241084_55,"(822, 250, 998, 314)",0.78174657,"[189, 248, 506, 327]",0.0
23241084_55,"(822, 250, 998, 314)",0.78174657,"[828, 257, 990, 318]",0.7751846877098724
23241084_55,"(666, 289, 721, 325)",0.6540661,"[189, 248, 506, 327]",0.0
23241084_55,"(666, 289, 721, 325)",0.6540661,"[828, 257, 990, 318]",0.0
23241084_55,"(0, 241, 43, 311)",0.44625676,"[189, 248, 506, 327]",0.0
23241084_55,"(0, 241, 43, 311)",0.44625676,"[828, 257, 990, 318]",0.0
23241084_58,"(639, 699, 1588, 1189)",0.5858237,"[1583, 976, 2036, 1337]",0.0016972706612821485
23241084_58,"(639, 699, 1588, 1189)",0.5858237,"[44, 466, 1566, 1219]",0.3926451748979553
23241084_58,"(639, 699, 1588, 1189)",0.5858237,"[2290, 1320, 2653, 1534]",0.0
23241084_58,"(639, 699, 1588, 1189)",0.5858237,"[2020, 1441, 2652, 1632]",0.0
23241084_66,"(177, 263, 414, 338)",0.8481434,"[531, 183, 662, 252]",0.0
23241084_66,"(177, 263, 414, 338)",0.8481434,"[657, 179, 836, 253]",0.0
23241084_66,"(177, 263, 414, 338)",0.8481434,"[836, 180, 969, 246]",0.0
23241084_66,"(635, 177, 967, 252)",0.7525058,"[531, 183, 662, 252]",0.05808080808080808
23241084_66,"(635, 177, 967, 252)",0.7525058,"[657, 179, 836, 253]",0.5210335340324574
23241084_66,"(635, 177, 967, 252)",0.7525058,"[836, 180, 969, 246]",0.3453978906999041
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[3081, 1538, 3759, 1763]",0.0
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[234, 1309, 981, 1504]",0.0
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[1057, 1453, 1709, 1699]",0.0
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[1733, 1494, 2377, 1733]",0.0
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[3759, 1449, 4455, 1792]",0.9373345397272209
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[165, 1485, 1011, 1700]",0.0
23241108_01,"(3773, 1456, 4447, 1788)",0.8839716,"[2378, 1512, 3085, 1747]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[3081, 1538, 3759, 1763]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[234, 1309, 981, 1504]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[1057, 1453, 1709, 1699]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[1733, 1494, 2377, 1733]",0.9603976801988401
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[3759, 1449, 4455, 1792]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[165, 1485, 1011, 1700]",0.0
23241108_01,"(1729, 1499, 2383, 1734)",0.8799682,"[2378, 1512, 3085, 1747]",0.0034826260883206524
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[3081, 1538, 3759, 1763]",0.9400524418223534
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[234, 1309, 981, 1504]",0.0
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[1057, 1453, 1709, 1699]",0.0
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[1733, 1494, 2377, 1733]",0.0
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[3759, 1449, 4455, 1792]",0.0
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[165, 1485, 1011, 1700]",0.0
23241108_01,"(3088, 1542, 3755, 1757)",0.820692,"[2378, 1512, 3085, 1747]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[3081, 1538, 3759, 1763]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[234, 1309, 981, 1504]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[1057, 1453, 1709, 1699]",0.8863641731818503
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[1733, 1494, 2377, 1733]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[3759, 1449, 4455, 1792]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[165, 1485, 1011, 1700]",0.0
23241108_01,"(1044, 1467, 1704, 1708)",0.80897343,"[2378, 1512, 3085, 1747]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[3081, 1538, 3759, 1763]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[234, 1309, 981, 1504]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[1057, 1453, 1709, 1699]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[1733, 1494, 2377, 1733]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[3759, 1449, 4455, 1792]",0.0
23241108_01,"(2381, 1518, 3079, 1739)",0.8065037,"[165, 1485, 1011, 1700]",0.0
